Date,Close,High,Low,Open,Volume,Price Range,Short MA,Long MA,Middle_Band,Upper_Band,Lower_Band
2022-04-21,40527.36328125,42893.58203125,40063.828125,41371.515625,35372786395,"[40178, 50178)",42062.44875,48021.86205078125,42208.3091796875,46819.09104884149,37597.527310533515
2022-04-22,39740.3203125,40777.7578125,39315.41796875,40525.86328125,28011716745,"[30178, 40178)",42008.219375,47974.999140625,41901.877734375,46297.91419806205,37505.841270687946
2022-04-23,39486.73046875,39935.859375,39352.203125,39738.72265625,16138021249,"[30178, 40178)",42015.201875,47914.85873046875,41553.5359375,45513.403697195055,37593.66817780494
2022-04-24,39469.29296875,39845.92578125,39233.5390625,39478.375,17964398167,"[30178, 40178)",42016.576015625,47835.39794921875,41195.866796875,44458.79963703021,37932.93395671979
2022-04-25,40458.30859375,40491.75390625,38338.37890625,39472.60546875,35445730570,"[40178, 50178)",42057.3425,47768.6595703125,40940.9826171875,43487.63989774388,38394.325336631126
2022-04-26,38117.4609375,40713.890625,37884.984375,40448.421875,34569088416,"[30178, 40178)",42058.4509375,47689.40763671875,40686.51875,43296.1986839647,38076.838816035306
2022-04-27,39241.12109375,39397.91796875,37997.3125,38120.30078125,30981015184,"[30178, 40178)",42068.52796875,47610.77212890625,40473.382421875,42794.581285467284,38152.18355828272
2022-04-28,39773.828125,40269.46484375,38941.421875,39241.4296875,33903704907,"[30178, 40178)",42024.346015625,47535.78337890625,40347.690625,42522.891502226325,38172.48974777368
2022-04-29,38609.82421875,39887.26953125,38235.53515625,39768.6171875,30882994649,"[30178, 40178)",42007.79328125,47441.4085546875,40139.075,42123.10926594319,38155.040734056805
2022-04-30,37714.875,38771.2109375,37697.94140625,38605.859375,23895713731,"[30178, 40178)",41986.191328125,47349.77763671875,39914.43515625,41929.44479555382,37899.42551694618
2022-05-01,38469.09375,38627.859375,37585.7890625,37713.265625,27002760110,"[30178, 40178)",41977.49296875,47255.1176171875,39861.7947265625,41972.7068639443,37750.88258918069
2022-05-02,38529.328125,39074.97265625,38156.5625,38472.1875,32922642426,"[30178, 40178)",41991.08625,47161.156640625,39781.901953125,41970.05867003223,37593.74523621777
2022-05-03,37750.453125,38629.99609375,37585.62109375,38528.109375,27326943244,"[30178, 40178)",41952.760234375,47041.93916015625,39611.0880859375,41876.09085872197,37346.08531315304
2022-05-04,39698.37109375,39902.94921875,37732.05859375,37748.01171875,36754404490,"[30178, 40178)",41959.951953125,46935.9701171875,39599.230859375,41859.56067379738,37338.90104495262
2022-05-05,36575.140625,39789.28125,35856.515625,39695.74609375,43106256317,"[30178, 40178)",41868.576171875,46811.077734375,39400.3146484375,41984.126100804715,36816.50319607029
2022-05-06,36040.921875,36624.359375,35482.1328125,36573.18359375,37795577489,"[30178, 40178)",41770.36703125,46681.151953125,39181.1365234375,42118.632874859046,36243.64017201595
2022-05-07,35501.953125,36129.92578125,34940.82421875,36042.50390625,24375896406,"[30178, 40178)",41644.38296875,46537.3517578125,38970.3865234375,42321.6842349532,35619.08881192179
2022-05-08,34059.265625,35502.94140625,33878.96484375,35502.94140625,36763041910,"[30178, 40178)",41481.755234375,46377.68390625,38632.0390625,42518.14419709614,34745.93392790386
2022-05-09,30296.953125,34222.07421875,30296.953125,34060.015625,63355494961,"[30178, 40178)",41262.7378125,46218.1178125,38071.74921875,43236.15766655851,32907.3407709415
2022-05-10,31022.90625,32596.30859375,29944.802734375,30273.654296875,59811038817,"[30178, 40178)",41061.636015625,46069.771015625,37554.1755859375,43359.96161935581,31748.389552519184
2022-05-11,28936.35546875,32013.40234375,28170.4140625,31016.18359375,70388855818,"[20178, 30178)",40793.186953125,45907.48470703125,36974.6251953125,43761.89462313631,30187.355767488698
2022-05-12,29047.751953125,30032.439453125,26350.490234375,28936.734375,66989173272,"[20178, 30178)",40516.2828515625,45748.06928710938,36439.99677734375,43955.42755420293,28924.566000484578
2022-05-13,29283.103515625,30924.802734375,28782.330078125,29030.91015625,42841124537,"[20178, 30178)",40222.72625,45579.28568359375,35929.8154296875,43943.23717982815,27916.39367954685
2022-05-14,30101.265625,30192.802734375,28702.91015625,29285.642578125,28579868620,"[20178, 30178)",39937.776953125,45427.973046875,35461.4140625,43695.834803348655,27226.993321651345
2022-05-15,31305.11328125,31308.19140625,29527.740234375,30098.5859375,25835372065,"[30178, 40178)",39673.86265625,45292.0866796875,35003.754296875,43084.84118910101,26922.667404648986
2022-05-16,29862.91796875,31305.341796875,29251.884765625,31304.375,32613897286,"[20178, 30178)",39334.711171875,45138.2905859375,34591.0271484375,42843.87342728878,26338.180869586213
2022-05-17,30425.857421875,30694.490234375,29570.302734375,29862.408203125,29101473475,"[30178, 40178)",39000.6682421875,44979.28004882813,34150.26396484375,42298.36431893685,26002.163610750642
2022-05-18,28720.271484375,30618.716796875,28720.271484375,30424.478515625,31285268319,"[20178, 30178)",38625.7590625,44813.43724609375,33597.5861328125,41638.41746991804,25556.75479570697
2022-05-19,30314.333984375,30430.751953125,28708.955078125,28720.359375,33773447707,"[30178, 40178)",38290.7924609375,44658.414130859375,33182.81162109375,40987.365715907,25378.257526280504
2022-05-20,29200.740234375,30664.9765625,28793.60546875,30311.119140625,30749382605,"[20178, 30178)",37964.03375,44499.39580078125,32757.1048828125,40448.80001399823,25065.40975162676
2022-05-21,29432.2265625,29588.869140625,29027.39453125,29199.859375,17274840442,"[20178, 30178)",37627.045390625,44330.424921875,32305.2615234375,39637.45552344855,24973.067523426453
2022-05-22,30323.72265625,30425.861328125,29275.18359375,29432.47265625,21631532270,"[30178, 40178)",37316.140859375,44167.19330078125,31894.98125,38656.88646612911,25133.076033870897
2022-05-23,29098.91015625,30590.5859375,28975.560546875,30309.396484375,31483454557,"[20178, 30178)",36969.047734375,44005.42669921875,31462.4041015625,37736.41017704191,25188.398026083094
2022-05-24,29655.5859375,29774.35546875,28786.58984375,29101.125,26616506245,"[20178, 30178)",36629.7059375,43848.07625,30960.26484375,35931.032782172435,25989.496905327567
2022-05-25,29562.361328125,30157.78515625,29384.94921875,29653.134765625,27525063551,"[20178, 30178)",36309.8333203125,43688.25065429688,30609.62587890625,34848.1431603851,26371.108597427396
2022-05-26,29267.224609375,29834.16015625,28261.90625,29564.77734375,36774325352,"[20178, 30178)",36031.043046875,43517.9518359375,30270.941015625,33684.314182251415,26857.56784899859
2022-05-27,28627.57421875,29346.943359375,28326.61328125,29251.140625,36582005748,"[20178, 30178)",35733.517578125,43323.25556640625,29927.2220703125,32368.83996588369,27485.604174741307
2022-05-28,28814.900390625,28814.900390625,28554.56640625,28622.625,35519577634,"[20178, 30178)",35464.0623046875,43132.47092773437,29665.00380859375,31194.050467106437,28135.95715008106
2022-05-29,29445.95703125,29498.009765625,28841.107421875,29019.8671875,18093886409,"[20178, 30178)",35197.3387109375,42954.72456054688,29622.45400390625,31124.58122068892,28120.326787123577
2022-05-30,31726.390625,31949.630859375,29303.572265625,29443.365234375,39277993274,"[30178, 40178)",34987.7130859375,42788.60670898438,29657.62822265625,31322.015110362052,27993.24133495045
2022-05-31,31792.310546875,32249.86328125,31286.154296875,31723.865234375,33538210634,"[30178, 40178)",34833.12125,42626.7885546875,29800.4259765625,31680.35782869992,27920.494124425077
2022-06-01,29799.080078125,31957.28515625,29501.587890625,31792.5546875,41135817341,"[20178, 30178)",34626.5591796875,42453.436318359374,29837.9923828125,31684.322559679607,27991.66220594539
2022-06-02,30467.48828125,30604.734375,29652.705078125,29794.890625,29083562061,"[30178, 40178)",34412.5743359375,42278.439560546874,29897.21162109375,31744.58055510243,28049.842687085067
2022-06-03,29704.390625,30633.03515625,29375.689453125,30467.806640625,26175547452,"[20178, 30178)",34207.9518359375,42109.172158203124,29877.36787109375,31724.03390301295,28030.701839174548
2022-06-04,29832.9140625,29930.564453125,29500.005859375,29706.138671875,16588370958,"[20178, 30178)",33993.5408203125,41957.53049804687,29803.75791015625,31523.824247111526,28083.691573200977
2022-06-05,29906.662109375,30117.744140625,29574.44921875,29835.1171875,17264085441,"[20178, 30178)",33783.184375,41805.22375,29805.9451171875,31526.43939445014,28085.450839924863
2022-06-06,31370.671875,31693.291015625,29894.1875,29910.283203125,31947336829,"[30178, 40178)",33616.25875,41677.36642578125,29853.18583984375,31693.089870207903,28013.2818094796
2022-06-07,31155.478515625,31489.68359375,29311.68359375,31371.7421875,40770974039,"[30178, 40178)",33422.8440234375,41542.545927734376,29974.94619140625,31821.472495283615,28128.419887528882
2022-06-08,30214.35546875,31253.69140625,29944.404296875,31151.48046875,30242059107,"[30178, 40178)",33197.0761328125,41395.131728515626,29969.947265625,31813.143291394543,28126.751239855457
2022-06-09,30111.998046875,30609.310546875,30020.265625,30215.279296875,21692004719,"[20178, 30178)",32971.828515625,41252.0393359375,30015.51015625,31823.358221430903,28207.662091069094
2022-06-10,29083.8046875,30245.80859375,28978.146484375,30110.330078125,29867476527,"[20178, 30178)",32742.95734375,41116.0119140625,29998.0890625,31836.06735209224,28160.11077290776
2022-06-11,28360.810546875,29401.916015625,28236.212890625,29084.666015625,27246574439,"[20178, 30178)",32515.3671484375,40969.970595703126,29899.94345703125,31869.622694593672,27930.26421946883
2022-06-12,26762.6484375,28502.685546875,26762.6484375,28373.513671875,34163220274,"[20178, 30178)",32260.8855078125,40822.38170898437,29783.13037109375,32182.969495938396,27383.291246249104
2022-06-13,22487.388671875,26795.58984375,22141.2578125,26737.578125,68204556440,"[20178, 30178)",31921.247421875,40648.44525390625,29424.7205078125,33476.9780703292,25372.462945295803
2022-06-14,22206.79296875,23018.951171875,20950.818359375,22487.986328125,50913575242,"[20178, 30178)",31556.217109375,40491.630390625,29056.94208984375,34235.29932977988,23878.58484990762
2022-06-15,22572.83984375,22642.671875,20178.376953125,22196.73046875,54912007015,"[20178, 30178)",31245.3246875,40330.41919921875,28722.2228515625,34653.969668499696,22790.476034625302
2022-06-16,20381.650390625,22868.921875,20265.2265625,22576.3046875,31183975654,"[20178, 30178)",30868.1352734375,40146.085166015626,28309.92666015625,35318.01407924655,21301.83924106594
2022-06-17,20471.482421875,21243.3125,20326.51953125,20385.71875,27132421514,"[20178, 30178)",30482.088359375,39959.40974609375,27892.75576171875,35719.749571776956,20065.76195166054
2022-06-18,19017.642578125,20736.041015625,17708.623046875,20473.42578125,42009436760,"[10178, 20178)",30090.2447265625,39769.47083007813,27371.3400390625,36100.13588305574,18642.544195069262
2022-06-19,20553.271484375,20683.822265625,18067.15234375,19010.90234375,35329942625,"[20178, 30178)",29747.01265625,39586.088046875,26812.68408203125,35794.40914026219,17830.959023800307
2022-06-20,20599.537109375,20913.322265625,19689.169921875,20553.37109375,30818458597,"[20178, 30178)",29389.6215234375,39406.69665039062,26253.04541015625,35322.73681750043,17183.35400281207
2022-06-21,20710.59765625,21620.62890625,20415.0625,20594.294921875,28970212744,"[20178, 30178)",29033.2469140625,39242.258408203124,25798.6212890625,35029.530751787344,16567.711826337654
2022-06-22,19987.029296875,20835.75,19848.078125,20719.4140625,28574793478,"[10178, 20178)",28677.9784375,39096.1900390625,25274.59833984375,34579.156437720434,15970.040241967065
2022-06-23,21085.876953125,21135.76171875,19950.1171875,19986.607421875,26188097173,"[20178, 30178)",28305.7285546875,38954.775185546874,24843.67265625,34082.47748787342,15604.867824626586
2022-06-24,21231.65625,21472.91796875,20777.51171875,21084.6484375,24957784918,"[20178, 30178)",27998.8588671875,38808.02034179687,24413.609765625,33473.570795124775,15353.648736125222
2022-06-25,21502.337890625,21520.9140625,20964.5859375,21233.609375,18372538715,"[20178, 30178)",27708.0871875,38662.0316015625,23993.3935546875,32755.320672881193,15231.466436493805
2022-06-26,21027.294921875,21783.724609375,21016.26953125,21496.494140625,18027170497,"[20178, 30178)",27418.5940234375,38514.64409179687,23476.22470703125,31602.70158671358,15349.747827348921
2022-06-27,20735.478515625,21478.08984375,20620.19921875,21028.23828125,20965695707,"[20178, 30178)",27152.11828125,38379.96087890625,22955.22470703125,30307.992268904763,15602.45714515774
2022-06-28,20280.634765625,21164.423828125,20228.8125,20731.544921875,21381535161,"[20178, 30178)",26951.7919140625,38245.147529296875,22458.538671875,29049.196621276096,15867.880722473907
2022-06-29,20104.0234375,20364.15625,19937.791015625,20281.169921875,23552740328,"[10178, 20178)",26733.4142578125,38098.85510742188,21958.13994140625,27545.43741021517,16370.84247259733
2022-06-30,19784.7265625,20141.16015625,18729.65625,20108.3125,26267239923,"[10178, 20178)",26550.3816796875,37947.28706054688,21493.18603515625,26033.2991039244,16953.0729663881
2022-07-01,19269.3671875,20632.671875,19073.708984375,19820.470703125,30767551159,"[10178, 20178)",26354.813984375,37809.946494140626,21038.6138671875,24333.214343951448,17744.013390423555
2022-07-02,19242.255859375,19371.748046875,19027.08203125,19274.8359375,18100418740,"[10178, 20178)",26153.99703125,37673.094609375,20662.59423828125,22672.720106858542,18652.468369703958
2022-07-03,19297.076171875,19558.26953125,18966.951171875,19242.095703125,16390821947,"[10178, 20178)",25937.9132421875,37525.09637695312,20503.07861328125,22407.02126545618,18599.13596110632
2022-07-04,20231.26171875,20258.748046875,19063.06640625,19297.314453125,21594638208,"[20178, 30178)",25716.4362109375,37387.92555664063,20404.30205078125,22132.997594356966,18675.606507205535
2022-07-05,20190.115234375,20635.466796875,19341.232421875,20225.353515625,26715546990,"[20178, 30178)",25522.98015625,37257.86541015625,20285.1658203125,21680.971216632468,18889.360423992533
2022-07-06,20548.24609375,20595.529296875,19823.51171875,20194.619140625,24598943708,"[20178, 30178)",25325.4279296875,37126.36275390625,20293.49560546875,21693.70683746042,18893.28437347708
2022-07-07,21637.587890625,21771.81640625,20296.103515625,20547.814453125,25814972520,"[20178, 30178)",25183.7742578125,37001.01561523438,20351.80087890625,21874.93644417726,18828.665313635243
2022-07-08,21731.1171875,22314.94140625,21257.453125,21637.154296875,49899834488,"[20178, 30178)",25012.109921875,36875.269814453124,20487.474609375,21993.54039029956,18981.40882845044
2022-07-09,21592.20703125,21877.138671875,21445.95703125,21716.828125,29641127858,"[20178, 30178)",24859.9392578125,36738.547783203125,20539.42138671875,22124.632466131763,18954.210307305737
2022-07-10,20860.44921875,21591.080078125,20727.123046875,21591.080078125,28688807249,"[20178, 30178)",24688.5037109375,36599.70747070313,20552.4669921875,22144.042742474496,18960.891241900503
2022-07-11,19970.556640625,20856.353515625,19924.5390625,20856.353515625,24150249025,"[10178, 20178)",24481.440390625,36445.63755859375,20515.46494140625,22125.860108169018,18905.069774643485
2022-07-12,19323.9140625,20043.4453125,19308.53125,19970.474609375,25810220018,"[10178, 20178)",24285.94046875,36288.14615234375,20482.3091796875,22164.23057426413,18800.387785110874
2022-07-13,20212.07421875,20223.052734375,18999.953125,19325.97265625,33042430345,"[20178, 30178)",24097.070234375,36137.0572265625,20438.61904296875,22099.79423315569,18777.443852781806
2022-07-14,20569.919921875,20789.89453125,19689.2578125,20211.466796875,31158743333,"[20178, 30178)",23917.22140625,35985.85924804687,20405.5322265625,22026.063424073633,18785.001029051367
2022-07-15,20836.328125,21138.244140625,20397.0,20573.15625,25905575359,"[20178, 30178)",23748.6034765625,35836.838798828125,20372.23173828125,21923.767511297156,18820.695965265346
2022-07-16,21190.31640625,21514.404296875,20518.8984375,20834.103515625,24302954056,"[20178, 30178)",23599.8583203125,35704.84610351562,20380.3828125,21948.037877288803,18812.727747711197
2022-07-17,20779.34375,21600.640625,20778.1796875,21195.041015625,22927802083,"[20178, 30178)",23439.1471875,35576.51926757812,20382.57607421875,21952.444125903963,18812.708022533534
2022-07-18,22485.689453125,22633.033203125,20781.912109375,20781.912109375,39974475562,"[20178, 30178)",23299.9418359375,35453.05708984375,20492.82880859375,22321.02248824342,18664.63512894408
2022-07-19,23389.43359375,23666.962890625,21683.40625,22467.849609375,48765202697,"[20178, 30178)",23133.2026953125,35338.47203125,20657.09931640625,22884.93004270936,18429.26859010314
2022-07-20,23231.732421875,24196.818359375,23009.94921875,23393.19140625,42932549127,"[20178, 30178)",22961.9911328125,35216.19663085938,20829.449609375,23293.88934394584,18365.009874804156
2022-07-21,23164.62890625,23388.322265625,22431.1484375,23233.201171875,33631012204,"[20178, 30178)",22829.302109375,35095.29368164062,21024.2126953125,23583.386172822564,18465.039217802438
2022-07-22,22714.978515625,23671.927734375,22603.416015625,23163.751953125,31421555646,"[20178, 30178)",22674.2519140625,34976.57798828125,21197.848828125,23718.910884171917,18676.78677207808
2022-07-23,22465.478515625,22977.2109375,22002.91015625,22706.984375,24021799169,"[20178, 30178)",22529.473671875,34859.417509765626,21356.2689453125,23770.343493626242,18942.194396998755
2022-07-24,22609.1640625,22974.001953125,22306.83984375,22465.509765625,23565495303,"[20178, 30178)",22384.998671875,34754.61831054687,21475.1640625,23890.170854684435,19060.157270315565
2022-07-25,21361.701171875,22649.12109375,21361.642578125,22607.15625,35574561406,"[20178, 30178)",22214.099453125,34645.62216796875,21533.743359375,23873.15926651919,19194.32745223081
2022-07-26,21239.75390625,21361.12109375,20776.81640625,21361.12109375,28624673855,"[20178, 30178)",22011.48109375,34544.03142578125,21568.31875,23866.484289436477,19270.15321056352
2022-07-27,22930.548828125,22986.529296875,21070.806640625,21244.169921875,31758955233,"[20178, 30178)",21846.9825,34450.01446289063,21632.966796875,24010.702039283704,19255.231554466296
2022-07-28,23843.88671875,24110.470703125,22722.265625,22933.640625,40212386158,"[20178, 30178)",21719.573125,34359.675888671874,21738.6052734375,24314.2017538206,19163.008793054403
2022-07-29,23804.6328125,24294.787109375,23481.173828125,23845.212890625,35887249746,"[20178, 30178)",21593.4258203125,34269.592744140624,21849.2265625,24583.506330896267,19114.946794103733
2022-07-30,23656.20703125,24572.580078125,23580.5078125,23796.818359375,28148218301,"[20178, 30178)",21484.8738671875,34174.19450195313,21989.014453125,24795.36223845075,19182.66666779925
2022-07-31,23336.896484375,24121.642578125,23275.703125,23652.0703125,23553591896,"[20178, 30178)",21384.3955859375,34071.1334765625,22157.3314453125,24855.67574545798,19458.98714516702
2022-08-01,23314.19921875,23464.787109375,22890.796875,23336.71875,25849159141,"[20178, 30178)",21315.4266015625,33974.74662109375,22356.845703125,24745.37154308264,19968.31986316736
2022-08-02,22978.1171875,23415.041015625,22710.083984375,23308.43359375,28389250717,"[20178, 30178)",21325.241171875,33874.1387109375,22495.1478515625,24671.692596193112,20318.603106931885
2022-08-03,22846.5078125,23578.650390625,22747.8359375,22981.302734375,26288169966,"[20178, 30178)",21338.03546875,33772.4842578125,22608.97724609375,24591.01272244866,20626.941769738838
2022-08-04,22630.95703125,23198.009765625,22485.701171875,22848.21484375,25120229769,"[20178, 30178)",21339.1978125,33670.0696484375,22698.70869140625,24496.799523907757,20900.61785890474
2022-08-05,23289.314453125,23422.828125,22612.177734375,22626.833984375,28881249043,"[20178, 30178)",21397.35109375,33575.263466796874,22803.65859375,24471.348378670908,21135.96880882909
2022-08-06,22961.279296875,23326.5625,22961.279296875,23291.423828125,15978259885,"[20178, 30178)",21447.14703125,33478.19169921875,22912.75537109375,24281.55048873372,21543.96025345378
2022-08-07,23175.890625,23359.009765625,22894.556640625,22963.505859375,15886817043,"[20178, 30178)",21530.3119921875,33385.34951171875,22947.2654296875,24305.48689310603,21589.04396626897
2022-08-08,23809.486328125,24203.689453125,23176.546875,23179.52734375,28575544847,"[20178, 30178)",21595.4362890625,33300.99485351562,22968.26806640625,24367.645846176154,21568.890286636346
2022-08-09,23164.318359375,23898.615234375,22982.0,23811.484375,23555719219,"[20178, 30178)",21646.7319140625,33234.52986328125,22964.89736328125,24361.925888621616,21567.86883794088
2022-08-10,23947.642578125,24127.4140625,22771.51953125,23162.8984375,32837431722,"[20178, 30178)",21711.4728125,33179.11682617188,23004.048046875,24466.976708332742,21541.119385417256
2022-08-11,23957.529296875,24822.62890625,23900.99609375,23948.345703125,37127036580,"[20178, 30178)",21790.8828125,33117.52044921875,23066.1755859375,24581.996013675296,21550.355158199705
2022-08-12,24402.818359375,24412.56640625,23657.265625,23957.203125,27265804688,"[20178, 30178)",21857.221640625,33056.262900390626,23163.042578125,24762.532141667765,21563.553014582238
2022-08-13,24424.068359375,24860.05078125,24346.115234375,24402.1875,22987346289,"[20178, 30178)",21921.0698828125,32993.61322265625,23253.78779296875,24925.279615390347,21582.29597054715
2022-08-14,24319.333984375,24974.9140625,24206.259765625,24429.056640625,22994133555,"[20178, 30178)",21977.4098046875,32930.949287109375,23401.66943359375,24880.57163281736,21922.76723437014
2022-08-15,24136.97265625,25135.58984375,23839.775390625,24318.31640625,35123501685,"[20178, 30178)",22039.603359375,32865.942978515624,23546.53037109375,24654.973461600315,22438.087280587188
2022-08-16,23883.291015625,24228.416015625,23733.5,24126.13671875,27753685646,"[20178, 30178)",22102.559609375,32796.4377734375,23594.16748046875,24672.632031272882,22515.702929664618
2022-08-17,23335.998046875,24407.05859375,23243.353515625,23881.31640625,30931623076,"[20178, 30178)",22163.666875,32722.426865234374,23568.773046875,24646.39730550028,22491.148788249724
2022-08-18,23212.73828125,23563.83203125,23177.6015625,23341.0390625,23747613147,"[20178, 30178)",22225.841171875,32648.902548828126,23539.1783203125,24622.026968110553,22456.32967251445
2022-08-19,20877.552734375,23213.3125,20868.84765625,23213.3125,40509610260,"[20178, 30178)",22247.6976953125,32560.8746875,23400.24560546875,25006.429361564155,21794.061849373345
2022-08-20,21166.060546875,21350.806640625,20856.73046875,20872.841796875,27595671000,"[20178, 30178)",22285.6315625,32472.988623046876,23291.70380859375,25183.854801715264,21399.552815472234
2022-08-21,21534.12109375,21668.845703125,21103.197265625,21160.392578125,23102307723,"[20178, 30178)",22331.4688671875,32395.894306640625,23202.69990234375,25251.38498040803,21154.014824279468
2022-08-22,21398.908203125,21531.462890625,20939.18359375,21531.462890625,31666498758,"[20178, 30178)",22373.5055078125,32317.11583984375,23123.739453125,25324.926078355416,20922.552827894582
2022-08-23,21528.087890625,21646.203125,20955.138671875,21401.044921875,31878280659,"[20178, 30178)",22399.44203125,32217.251904296874,23057.81845703125,25370.12612766855,20745.510786393952
2022-08-24,21395.01953125,21783.076171875,21195.005859375,21526.455078125,31962253368,"[20178, 30178)",22423.5401171875,32117.021181640626,22996.02158203125,25419.74011020379,20572.30305385871
2022-08-25,21600.904296875,21789.63671875,21362.44140625,21395.458984375,31028679593,"[20178, 30178)",22444.59328125,32012.96353515625,22911.60107421875,25408.810031241042,20414.392117196458
2022-08-26,20260.01953125,21804.908203125,20199.482421875,21596.0859375,42326789564,"[20178, 30178)",22417.0419140625,31895.06220703125,22776.5380859375,25540.396040568507,20012.680131306493
2022-08-27,20041.73828125,20340.775390625,19890.5234375,20262.48046875,30116729776,"[10178, 20178)",22383.2543359375,31774.678671875,22619.83046875,25632.55185591068,19607.10908158932
2022-08-28,19616.814453125,20139.0546875,19616.814453125,20041.03515625,24366810591,"[10178, 20178)",22343.746484375,31651.068759765625,22410.196875,25649.33995524426,19171.053794755742
2022-08-29,20297.994140625,20357.462890625,19600.78515625,19615.154296875,32637854078,"[20178, 30178)",22332.4973828125,31534.7331640625,22266.8806640625,25617.265966317933,18916.49536180707
2022-08-30,19796.80859375,20542.64453125,19617.640625,20298.611328125,34483360283,"[10178, 20178)",22329.022421875,31421.67751953125,22059.33896484375,25484.753645293316,18633.924284394187
2022-08-31,20049.763671875,20420.990234375,19799.58203125,19799.58203125,33225232872,"[10178, 20178)",22343.5394140625,31310.703994140626,21863.95068359375,25279.262858411726,18448.638508775774
2022-09-01,20127.140625,20198.390625,19653.96875,20050.498046875,30182031010,"[10178, 20178)",22341.8407421875,31200.352119140625,21650.166796875,24928.87918998651,18371.45440376349
2022-09-02,19969.771484375,20401.568359375,19814.765625,20126.072265625,29123998928,"[10178, 20178)",22329.8377734375,31087.26638671875,21427.451953125,24512.200395989297,18342.703510260704
2022-09-03,19832.087890625,20037.009765625,19698.35546875,19969.71875,23613051457,"[10178, 20178)",22309.75296875,30963.550810546876,21203.0896484375,24045.434213415574,18360.745083459427
2022-09-04,19986.712890625,19999.689453125,19636.81640625,19832.470703125,25245861652,"[10178, 20178)",22285.6808984375,30843.675078125,20995.57666015625,23524.79757540371,18466.35574490879
2022-09-05,19812.37109375,20031.16015625,19673.046875,19988.7890625,28813460025,"[10178, 20178)",22266.3414453125,30740.046875,20792.0306640625,22974.15972311294,18609.901605012055
2022-09-06,18837.66796875,20155.26953125,18800.171875,19817.724609375,43403978910,"[10178, 20178)",22193.381015625,30634.08033203125,20567.11416015625,22564.693177477566,18569.53514283493
2022-09-07,19290.32421875,19427.171875,18644.466796875,18837.68359375,35239757134,"[10178, 20178)",22111.398828125,30529.921171875,20370.99345703125,22013.56064736281,18728.42626669969
2022-09-08,19329.833984375,19417.3515625,19076.71484375,19289.94140625,32194477850,"[10178, 20178)",22033.360859375,30434.413447265626,20293.60751953125,21980.914137513642,18606.30090154886
2022-09-09,21381.15234375,21439.41015625,19310.962890625,19328.140625,48469528171,"[20178, 30178)",21997.691328125,30355.942802734375,20304.362109375,22017.62513618263,18591.099082567373
2022-09-10,21680.5390625,21760.275390625,21168.72265625,21376.912109375,36913738894,"[20178, 30178)",21977.0025390625,30272.915361328123,20311.6830078125,22048.16568270486,18575.200332920136
2022-09-11,21769.255859375,21770.552734375,21406.9453125,21678.54296875,34493951963,"[20178, 30178)",21963.0780859375,30195.2787890625,20330.200390625,22122.500853213238,18537.89992803676
2022-09-12,22370.44921875,22439.181640625,21603.896484375,21770.1484375,50212088965,"[20178, 30178)",21958.3037890625,30115.46798828125,20372.31845703125,22316.314433395648,18428.322480666855
2022-09-13,20296.70703125,22673.8203125,20062.669921875,22371.48046875,51091116622,"[20178, 30178)",21937.00390625,30020.8804296875,20317.40283203125,22200.865867293265,18433.939796769235
2022-09-14,20241.08984375,20467.201171875,19793.396484375,20184.5546875,37872380889,"[20178, 30178)",21917.030625,29926.56013671875,20249.412109375,22033.334438889706,18465.489779860294
2022-09-15,19701.2109375,20318.166015625,19636.734375,20242.2890625,36389011503,"[10178, 20178)",21852.4438671875,29836.517265625,20221.4716796875,22022.120587544683,18420.822771830317
2022-09-16,19772.583984375,19870.62890625,19400.076171875,19704.005859375,30123362273,"[10178, 20178)",21771.0178125,29719.414013671874,20208.01396484375,22018.316189754645,18397.711739932856
2022-09-17,20127.576171875,20162.53125,19777.033203125,19777.033203125,24957448100,"[10178, 20178)",21697.4766796875,29598.2787109375,20233.55205078125,22023.0289923201,18444.0751092424
2022-09-18,19419.505859375,20127.234375,19387.4921875,20127.234375,31254779144,"[10178, 20178)",21612.74265625,29475.755654296874,20189.62763671875,22015.206883003204,18364.048390434295
2022-09-19,19544.12890625,19639.48046875,18390.318359375,19418.572265625,40177002624,"[10178, 20178)",21536.8873046875,29361.217353515625,20176.99365234375,22017.455979014652,18336.531325672848
2022-09-20,18890.7890625,19602.45703125,18813.455078125,19545.591796875,36791346508,"[10178, 20178)",21448.4191015625,29259.983271484376,20119.044921875,22047.265053294104,18190.824790455896
2022-09-21,18547.400390625,19674.630859375,18290.314453125,18891.283203125,46363793975,"[10178, 20178)",21359.804765625,29155.71734375,20040.05791015625,22092.316136908383,17987.79968340412
2022-09-22,19413.55078125,19456.91015625,18415.591796875,18534.650390625,41135767926,"[10178, 20178)",21291.145625,29060.68517578125,20012.246875,22083.502792829524,17940.990957170477
2022-09-23,19297.638671875,19464.671875,18617.552734375,19412.400390625,38896078052,"[10178, 20178)",21224.4792578125,28966.863173828126,19985.5244140625,22080.2247917015,17890.8240364235
2022-09-24,18937.01171875,19310.197265625,18861.974609375,19296.990234375,26149643168,"[10178, 20178)",21137.433203125,28867.861884765625,19933.03935546875,22079.575844774645,17786.502866162857
2022-09-25,18802.09765625,19134.732421875,18696.46875,18936.310546875,23359966112,"[10178, 20178)",21054.2495703125,28751.957744140625,19882.52568359375,22087.76468252085,17677.28668466665
